timestamp,timestamp_unix,vpv1_raw,vpv2_raw,vpv3_raw,vbat_raw,soc_soh_raw,fault_code,ppv1_w,ppv2_w,ppv_total_w,p_charge_w,p_discharge_w,t_inner_c,t_rad1_c,t_rad2_c,t_bat_c,max_cell_volt_raw,min_cell_volt_raw,max_cell_temp_raw,min_cell_temp_raw,bms_status,cycle_count,bat_volt_sample_raw,reg_108,soc_pct,soh_pct,vbat_v,vpv1_v,vpv2_v,vpv3_v,max_cell_temp_c,min_cell_temp_c,max_cell_volt_v,min_cell_volt_v
2025-12-28T14:39:50,1766961590,4059,3797,5,524,24115,15104,142,152,0,0,529,23,32,31,4,3275,3263,176,129,16,2,517,225,51,94,52.4,405.9,379.7,0.5,17.6,12.9,3.275,3.263
2025-12-28T14:49:51,1766962191,3870,3683,17,525,24115,15104,159,139,0,0,543,23,32,30,4,3277,3264,176,129,16,2,517,225,51,94,52.5,387.0,368.3,1.7,17.6,12.9,3.277,3.264
2025-12-28T14:59:52,1766962792,3733,3769,3,524,24114,15104,130,127,0,0,591,23,32,30,4,3275,3263,176,129,16,2,517,224,50,94,52.4,373.3,376.9,0.3,17.6,12.9,3.275,3.263
2025-12-28T15:09:53,1766963393,3883,3824,3,523,24114,15104,129,120,0,0,1248,23,32,30,4,3262,3250,176,129,16,2,515,226,50,94,52.3,388.3,382.4,0.3,17.6,12.9,3.262,3.25
2025-12-28T15:19:54,1766963994,3991,3884,5,522,24112,15104,95,92,0,0,1307,23,32,31,4,3261,3249,176,129,16,2,515,230,48,94,52.2,399.1,388.4,0.5,17.6,12.9,3.261,3.249
2025-12-28T15:29:54,1766964594,3920,3732,4,524,24112,15104,76,89,0,0,787,23,32,31,4,3270,3258,175,129,16,2,516,230,48,94,52.4,392.0,373.2,0.4,17.5,12.9,3.27,3.258
2025-12-28T15:39:55,1766965195,3801,3760,9,523,24111,15104,52,45,0,0,846,23,32,31,4,3269,3256,175,129,16,2,516,230,47,94,52.3,380.1,376.0,0.9,17.5,12.9,3.269,3.256
2025-12-28T15:49:56,1766965796,3940,3929,0,523,24110,15104,50,45,0,0,889,23,32,31,4,3269,3257,175,128,16,2,516,230,46,94,52.3,394.0,392.9,0.0,17.5,12.8,3.269,3.257
2025-12-28T15:59:57,1766966397,4040,3860,0,523,24109,15104,47,44,0,0,856,23,32,31,4,3269,3257,175,128,16,2,516,230,45,94,52.3,404.0,386.0,0.0,17.5,12.8,3.269,3.257
2025-12-28T16:09:58,1766966998,3756,3815,0,522,24108,15104,46,44,0,0,1453,24,32,30,4,3258,3245,175,128,16,2,514,232,44,94,52.2,375.6,381.5,0.0,17.5,12.8,3.258,3.245
2025-12-28T16:19:59,1766967599,3781,3813,0,523,24107,15104,44,43,0,0,848,24,32,31,4,3266,3253,174,128,16,2,516,235,43,94,52.3,378.1,381.3,0.0,17.4,12.8,3.266,3.253
2025-12-28T16:30:00,1766968200,3530,3447,0,523,24106,15104,41,39,0,0,874,24,32,31,4,3267,3255,174,128,16,2,516,233,42,94,52.3,353.0,344.7,0.0,17.4,12.8,3.267,3.255
2025-12-28T16:40:01,1766968801,3013,2331,0,523,24106,15104,35,26,0,0,873,24,32,30,4,3266,3253,174,128,16,2,516,231,42,94,52.3,301.3,233.1,0.0,17.4,12.8,3.266,3.253
2025-12-28T16:50:02,1766969402,1209,495,0,522,24104,14592,0,0,0,0,856,24,32,31,4,3262,3249,174,128,16,2,515,232,40,94,52.2,120.9,49.5,0.0,17.4,12.8,3.262,3.249
2025-12-28T17:00:03,1766970003,720,744,0,522,24103,14592,0,0,0,0,1247,24,32,31,4,3259,3246,174,128,16,2,515,232,39,94,52.2,72.0,74.4,0.0,17.4,12.8,3.259,3.246
2025-12-28T17:10:04,1766970604,224,232,0,520,24102,14592,0,0,0,0,1661,24,32,31,4,3248,3234,174,128,16,2,513,235,38,94,52.0,22.4,23.2,0.0,17.4,12.8,3.248,3.234
2025-12-28T17:20:05,1766971205,62,64,0,521,24101,14592,0,0,0,0,1098,24,32,31,4,3254,3240,174,128,16,2,513,236,37,94,52.1,6.2,6.4,0.0,17.4,12.8,3.254,3.24
2025-12-28T17:30:06,1766971806,32,32,0,521,24100,14592,0,0,0,0,972,24,32,31,4,3256,3241,174,129,16,2,514,235,36,94,52.1,3.2,3.2,0.0,17.4,12.9,3.256,3.241
2025-12-28T17:40:06,1766972406,29,29,0,521,24098,14592,0,0,0,0,1045,24,32,31,4,3253,3238,174,129,16,2,513,232,34,94,52.1,2.9,2.9,0.0,17.4,12.9,3.253,3.238
2025-12-28T17:50:07,1766973007,26,25,0,521,24097,14592,0,0,0,0,1007,24,32,30,4,3249,3238,175,129,16,2,513,232,33,94,52.1,2.6,2.5,0.0,17.5,12.9,3.249,3.238
2025-12-28T18:00:08,1766973608,26,25,0,518,24096,14592,0,0,0,0,1635,24,32,30,4,3238,3221,175,130,16,2,511,232,32,94,51.8,2.6,2.5,0.0,17.5,13.0,3.238,3.221
2025-12-28T18:10:09,1766974209,29,28,0,517,24095,14592,0,0,0,0,1996,24,32,30,4,3232,3217,176,131,16,2,509,234,31,94,51.7,2.9,2.8,0.0,17.6,13.1,3.232,3.217
2025-12-28T18:20:10,1766974810,29,28,0,519,24094,14592,0,0,0,0,1004,24,32,31,4,3241,3227,177,132,16,2,512,233,30,94,51.9,2.9,2.8,0.0,17.7,13.2,3.241,3.227
2025-12-28T18:30:11,1766975411,30,28,0,518,24092,14592,0,0,0,0,982,24,32,31,4,3234,3226,178,133,16,2,511,231,28,94,51.8,3.0,2.8,0.0,17.8,13.3,3.234,3.226
2025-12-28T18:40:12,1766976012,34,31,0,518,24092,14592,0,0,0,0,979,23,32,30,4,3233,3223,179,133,16,2,511,230,28,94,51.8,3.4,3.1,0.0,17.9,13.3,3.233,3.223
2025-12-28T18:50:13,1766976613,34,31,0,516,24090,14592,0,0,0,0,1641,24,31,30,4,3219,3209,180,135,16,2,508,230,26,94,51.6,3.4,3.1,0.0,18.0,13.5,3.219,3.209
2025-12-28T19:00:14,1766977214,36,33,0,525,24089,14592,0,0,0,0,1030,24,32,31,4,3275,3264,182,136,16,2,519,233,25,94,52.5,3.6,3.3,0.0,18.2,13.6,3.275,3.264
2025-12-28T19:10:15,1766977815,35,32,0,534,24092,14592,0,0,0,0,1002,24,32,30,4,3335,3318,185,139,16,2,528,232,28,94,53.4,3.5,3.2,0.0,18.5,13.9,3.335,3.318
2025-12-28T19:20:16,1766978416,31,29,0,536,24095,14592,0,0,0,0,1137,24,32,31,4,3348,3334,186,141,16,2,530,234,31,94,53.6,3.1,2.9,0.0,18.6,14.1,3.348,3.334
2025-12-28T19:30:17,1766979017,32,29,0,537,24098,14592,0,0,0,0,1077,24,33,31,4,3352,3340,188,144,16,2,531,237,34,94,53.7,3.2,2.9,0.0,18.8,14.4,3.352,3.34
2025-12-28T19:40:17,1766979617,34,30,0,536,24101,14592,0,0,0,0,1710,24,32,30,4,3347,3336,192,148,16,2,530,240,37,94,53.6,3.4,3.0,0.0,19.2,14.8,3.347,3.336
2025-12-28T19:50:18,1766980218,40,37,0,536,24104,14592,0,0,0,0,1542,25,33,31,4,3349,3337,194,151,16,2,530,248,40,94,53.6,4.0,3.7,0.0,19.4,15.1,3.349,3.337
2025-12-28T20:00:19,1766980819,45,42,0,536,24106,14592,0,0,0,0,2005,26,33,31,4,3346,3335,196,154,16,2,530,251,42,94,53.6,4.5,4.2,0.0,19.6,15.4,3.346,3.335
2025-12-28T20:10:20,1766981420,43,40,0,537,24109,14592,0,0,0,0,1047,26,33,32,4,3354,3341,200,160,16,2,531,254,45,94,53.7,4.3,4.0,0.0,20.0,16.0,3.354,3.341
2025-12-28T20:20:21,1766982021,39,35,0,537,24112,14592,0,0,0,0,1087,26,34,32,4,3355,3342,205,165,16,2,531,256,48,94,53.7,3.9,3.5,0.0,20.5,16.5,3.355,3.342
2025-12-28T20:30:22,1766982622,41,38,0,538,24115,14592,0,0,0,0,1100,26,34,32,4,3356,3343,210,169,16,2,531,257,51,94,53.8,4.1,3.8,0.0,21.0,16.9,3.356,3.343
2025-12-28T20:40:23,1766983223,42,38,0,537,24118,14592,0,0,0,0,1719,26,34,32,4,3354,3339,212,173,16,2,531,260,54,94,53.7,4.2,3.8,0.0,21.2,17.3,3.354,3.339
2025-12-28T20:50:24,1766983824,40,36,0,537,24121,14592,0,0,0,0,1619,27,34,33,4,3356,3341,214,176,16,2,531,267,57,94,53.7,4.0,3.6,0.0,21.4,17.6,3.356,3.341
2025-12-28T21:00:25,1766984425,35,31,0,539,24124,14592,0,0,0,0,1109,27,35,33,4,3371,3350,219,181,16,2,533,268,60,94,53.9,3.5,3.1,0.0,21.9,18.1,3.371,3.35
2025-12-28T21:10:26,1766985026,39,34,0,541,24127,14592,0,0,0,0,636,27,35,33,4,3380,3360,224,186,16,2,535,268,63,94,54.1,3.9,3.4,0.0,22.4,18.6,3.38,3.36
2025-12-28T21:20:27,1766985627,37,33,0,541,24130,14592,0,0,0,0,694,28,35,33,4,3379,3368,227,189,16,2,535,267,66,94,54.1,3.7,3.3,0.0,22.7,18.9,3.379,3.368
2025-12-28T21:30:28,1766986228,34,29,0,541,24133,14592,0,0,0,0,1339,27,35,32,4,3380,3366,227,191,16,2,535,267,69,94,54.1,3.4,2.9,0.0,22.7,19.1,3.38,3.366
2025-12-28T21:40:29,1766986829,33,27,0,541,24136,14592,0,0,0,0,1329,27,35,33,4,3382,3367,229,194,16,2,535,269,72,94,54.1,3.3,2.7,0.0,22.9,19.4,3.382,3.367
2025-12-28T21:50:29,1766987429,33,27,0,542,24139,14592,0,0,0,0,672,27,35,33,4,3384,3376,232,196,16,2,537,269,75,94,54.2,3.3,2.7,0.0,23.2,19.6,3.384,3.376
2025-12-28T22:00:30,1766988030,29,24,0,543,24143,14592,0,0,0,0,608,27,35,33,4,3391,3377,233,198,16,2,537,268,79,94,54.3,2.9,2.4,0.0,23.3,19.8,3.391,3.377
2025-12-28T22:10:31,1766988631,32,26,0,543,24146,14592,0,0,0,0,694,27,35,32,4,3389,3380,233,199,16,2,537,266,82,94,54.3,3.2,2.6,0.0,23.3,19.9,3.389,3.38
2025-12-28T22:20:32,1766989232,35,29,0,544,24149,14592,0,0,0,0,684,27,35,32,4,3394,3380,234,201,16,2,538,265,85,94,54.4,3.5,2.9,0.0,23.4,20.1,3.394,3.38
2025-12-28T22:30:33,1766989833,31,24,0,543,24153,14592,0,0,0,0,1273,27,35,32,4,3396,3380,236,203,16,2,538,267,89,94,54.3,3.1,2.4,0.0,23.6,20.3,3.396,3.38
2025-12-28T22:40:34,1766990434,39,33,0,544,24156,14592,0,0,0,0,1171,27,35,33,4,3400,3388,237,204,16,2,539,269,92,94,54.4,3.9,3.3,0.0,23.7,20.4,3.4,3.388
2025-12-28T22:50:35,1766991035,37,30,0,548,24159,14592,0,0,0,0,641,27,36,33,4,3420,3403,239,207,16,2,542,268,95,94,54.8,3.7,3.0,0.0,23.9,20.7,3.42,3.403
2025-12-28T23:00:36,1766991636,36,29,0,550,24163,14592,0,0,0,0,636,27,36,32,4,3441,3420,244,213,16,2,543,267,99,94,55.0,3.6,2.9,0.0,24.4,21.3,3.441,3.42
2025-12-28T23:10:37,1766992237,29,21,0,532,24163,14592,0,0,0,0,1228,27,35,32,4,3328,3318,242,211,16,2,525,265,99,94,53.2,2.9,2.1,0.0,24.2,21.1,3.328,3.318
2025-12-28T23:20:38,1766992838,27,20,0,531,24162,14592,0,0,0,0,1255,27,35,32,4,3319,3309,240,209,16,2,524,263,98,94,53.1,2.7,2.0,0.0,24.0,20.9,3.319,3.309
2025-12-28T23:30:39,1766993439,27,18,0,531,24161,14592,0,0,0,0,1279,27,35,32,4,3319,3309,237,207,16,2,524,262,97,94,53.1,2.7,1.8,0.0,23.7,20.7,3.319,3.309
2025-12-28T23:40:40,1766994040,28,18,0,532,24160,14592,0,0,0,0,683,26,35,32,4,3324,3314,235,205,16,2,524,258,96,94,53.2,2.8,1.8,0.0,23.5,20.5,3.324,3.314
2025-12-28T23:50:40,1766994640,27,17,0,532,24159,14592,0,0,0,0,664,26,35,32,4,3325,3315,235,204,16,2,525,252,95,94,53.2,2.7,1.7,0.0,23.5,20.4,3.325,3.315
2025-12-29T00:00:41,1766995241,26,17,0,532,24159,14592,0,0,0,0,675,25,34,31,4,3325,3316,233,201,16,2,525,247,95,94,53.2,2.6,1.7,0.0,23.3,20.1,3.325,3.316
2025-12-29T00:10:42,1766995842,26,17,0,532,24158,14592,0,0,0,0,625,25,34,31,4,3327,3316,230,199,16,2,525,243,94,94,53.2,2.6,1.7,0.0,23.0,19.9,3.327,3.316
2025-12-29T00:20:43,1766996443,26,16,0,531,24158,14592,0,0,0,0,1190,24,34,30,4,3322,3310,229,197,16,2,524,240,94,94,53.1,2.6,1.6,0.0,22.9,19.7,3.322,3.31
2025-12-29T00:30:44,1766997044,25,16,0,531,24157,14592,0,0,0,0,1183,25,33,31,4,3319,3309,229,196,16,2,523,240,93,94,53.1,2.5,1.6,0.0,22.9,19.6,3.319,3.309
2025-12-29T00:40:45,1766997645,26,16,0,532,24156,14592,0,0,0,0,551,24,34,31,4,3327,3317,227,194,16,2,525,238,92,94,53.2,2.6,1.6,0.0,22.7,19.4,3.327,3.317
2025-12-29T00:50:46,1766998246,25,15,0,532,24156,14592,0,0,0,0,589,24,33,30,4,3327,3316,224,191,16,2,525,234,92,94,53.2,2.5,1.5,0.0,22.4,19.1,3.327,3.316
2025-12-29T01:00:47,1766998847,24,14,0,532,24155,14592,0,0,0,0,558,23,33,30,4,3325,3315,223,190,16,2,525,231,91,94,53.2,2.4,1.4,0.0,22.3,19.0,3.325,3.315
2025-12-29T01:10:48,1766999448,23,13,0,531,24154,14592,0,0,0,0,1185,23,33,29,4,3320,3309,223,188,16,2,524,230,90,94,53.1,2.3,1.3,0.0,22.3,18.8,3.32,3.309
2025-12-29T01:20:49,1767000049,23,13,0,531,24153,14592,0,0,0,0,1052,24,33,30,4,3320,3309,221,186,16,2,524,230,89,94,53.1,2.3,1.3,0.0,22.1,18.6,3.32,3.309
2025-12-29T01:30:50,1767000650,23,12,0,532,24153,14592,0,0,0,0,700,23,33,30,4,3325,3314,218,184,16,2,525,228,89,94,53.2,2.3,1.2,0.0,21.8,18.4,3.325,3.314
2025-12-29T01:40:51,1767001251,22,11,0,532,24152,14592,0,0,0,0,574,23,32,30,4,3322,3316,217,183,16,2,525,226,88,94,53.2,2.2,1.1,0.0,21.7,18.3,3.322,3.316
2025-12-29T01:50:52,1767001852,23,11,0,531,24151,14592,0,0,0,0,1359,23,32,29,4,3317,3306,218,181,16,2,523,225,87,94,53.1,2.3,1.1,0.0,21.8,18.1,3.317,3.306
2025-12-29T02:00:52,1767002452,23,11,0,531,24150,14592,0,0,0,0,1281,23,32,30,4,3317,3306,216,179,16,2,523,226,86,94,53.1,2.3,1.1,0.0,21.6,17.9,3.317,3.306
2025-12-29T02:10:53,1767003053,22,11,0,532,24150,14592,0,0,0,0,720,23,32,30,4,3320,3313,213,177,16,2,525,225,86,94,53.2,2.2,1.1,0.0,21.3,17.7,3.32,3.313
2025-12-29T02:20:54,1767003654,22,11,0,532,24149,14592,0,0,0,0,698,23,32,30,4,3324,3313,212,176,16,2,525,223,85,94,53.2,2.2,1.1,0.0,21.2,17.6,3.324,3.313
2025-12-29T02:30:55,1767004255,22,10,0,532,24148,14592,0,0,0,0,600,23,32,29,4,3325,3314,212,175,16,2,525,221,84,94,53.2,2.2,1.0,0.0,21.2,17.5,3.325,3.314
2025-12-29T02:40:56,1767004856,22,10,0,531,24148,14592,0,0,0,0,1360,23,31,29,4,3312,3305,211,174,16,2,523,221,84,94,53.1,2.2,1.0,0.0,21.1,17.4,3.312,3.305
2025-12-29T02:50:57,1767005457,22,10,0,531,24147,14592,0,0,0,0,695,23,32,30,4,3317,3310,208,171,16,2,524,222,83,94,53.1,2.2,1.0,0.0,20.8,17.1,3.317,3.31
2025-12-29T03:00:58,1767006058,22,11,0,532,24146,14592,0,0,0,0,673,23,32,29,4,3324,3312,207,170,16,2,525,220,82,94,53.2,2.2,1.1,0.0,20.7,17.0,3.324,3.312
2025-12-29T03:10:59,1767006659,22,11,0,532,24145,14592,0,0,0,0,650,22,32,29,4,3320,3313,208,170,16,2,525,217,81,94,53.2,2.2,1.1,0.0,20.8,17.0,3.32,3.313
2025-12-29T03:21:00,1767007260,23,11,0,531,24145,14592,0,0,0,0,1268,22,31,28,4,3312,3305,207,168,16,2,523,217,81,94,53.1,2.3,1.1,0.0,20.7,16.8,3.312,3.305
2025-12-29T03:31:01,1767007861,23,10,0,531,24144,14592,0,0,0,0,627,22,32,29,4,3317,3310,204,166,16,2,524,218,80,94,53.1,2.3,1.0,0.0,20.4,16.6,3.317,3.31
2025-12-29T03:41:02,1767008462,23,10,0,532,24143,14592,0,0,0,0,643,22,31,29,4,3319,3312,203,165,16,2,525,216,79,94,53.2,2.3,1.0,0.0,20.3,16.5,3.319,3.312
2025-12-29T03:51:03,1767009063,23,10,0,532,24143,14592,0,0,0,0,601,22,31,29,4,3319,3312,203,164,16,2,525,214,79,94,53.2,2.3,1.0,0.0,20.3,16.4,3.319,3.312
2025-12-29T04:01:04,1767009664,22,10,0,531,24142,14592,0,0,0,0,1211,22,31,28,4,3312,3305,203,163,16,2,523,212,78,94,53.1,2.2,1.0,0.0,20.3,16.3,3.312,3.305
2025-12-29T04:11:04,1767010264,19,10,0,530,24141,14592,0,0,0,0,1212,22,31,28,4,3310,3303,201,162,16,2,523,214,77,94,53.0,1.9,1.0,0.0,20.1,16.2,3.31,3.303
2025-12-29T04:21:05,1767010865,19,10,0,531,24140,14592,0,0,0,0,600,22,31,29,4,3315,3308,199,160,16,2,524,213,76,94,53.1,1.9,1.0,0.0,19.9,16.0,3.315,3.308
2025-12-29T04:31:06,1767011466,19,10,0,531,24140,14592,0,0,0,0,632,22,31,28,4,3317,3310,199,160,16,2,524,212,76,94,53.1,1.9,1.0,0.0,19.9,16.0,3.317,3.31
2025-12-29T04:41:07,1767012067,18,10,0,532,24139,14592,0,0,0,0,595,22,31,28,4,3317,3309,199,159,16,2,524,210,75,94,53.2,1.8,1.0,0.0,19.9,15.9,3.317,3.309
2025-12-29T04:51:08,1767012668,17,9,0,530,24138,14592,0,0,0,0,1201,21,30,28,4,3306,3298,199,158,16,2,522,211,74,94,53.0,1.7,0.9,0.0,19.9,15.8,3.306,3.298
2025-12-29T05:01:09,1767013269,17,10,0,531,24137,14592,0,0,0,0,572,22,31,29,4,3312,3303,197,157,16,2,524,211,73,94,53.1,1.7,1.0,0.0,19.7,15.7,3.312,3.303
2025-12-29T05:11:10,1767013870,18,10,0,531,24137,14592,0,0,0,0,602,21,31,28,4,3313,3305,195,155,16,2,524,200,73,94,53.1,1.8,1.0,0.0,19.5,15.5,3.313,3.305
2025-12-29T05:21:11,1767014471,19,10,0,531,24136,14592,0,0,0,0,521,20,31,28,4,3313,3305,195,155,16,2,524,199,72,94,53.1,1.9,1.0,0.0,19.5,15.5,3.313,3.305
2025-12-29T05:31:12,1767015072,18,10,0,529,24135,14592,0,0,0,0,1121,21,30,28,4,3304,3291,195,154,16,2,521,199,71,94,52.9,1.8,1.0,0.0,19.5,15.4,3.304,3.291
